Country,Score,Rank,Year,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption
Canada,7.23210001,11,2020,10.69236851,0.927176654,73.60160065,0.933913231,0.124770768,0.390843362
Australia,7.222799778,12,2020,10.72059631,0.944854617,73.60453796,0.915431738,0.19046016,0.41516912
United Kingdom,7.164500237,13,2020,10.60013485,0.93668282,72.30160522,0.834743679,0.263732493,0.435915917
Israel,7.128600121,14,2020,10.41752529,0.913571239,73.20025635,0.747580588,0.10259372,0.78085506
Costa Rica,7.121399879,15,2020,9.658156395,0.901545942,71.29985046,0.934738934,-0.10242971,0.786332428
Ireland,7.093699932,16,2020,11.16097832,0.942081571,72.30078888,0.886982977,0.145784974,0.357184172
Germany,7.075799942,17,2020,10.7328186,0.898874462,72.20201874,0.867371082,0.080179386,0.456422031
United States,6.939599991,18,2020,10.92576885,0.914219022,68.29949951,0.842619538,0.149891734,0.699715316
Czech Republic,6.910900116,19,2020,10.40416336,0.914430678,70.04793549,0.818537354,-0.230861515,0.85844624
Belgium,6.863500118,20,2020,10.6736393,0.911632538,72.00164795,0.813582063,-0.078691199,0.612297952
United Arab Emirates,6.790800095,21,2020,11.1099987,0.849181116,67.08278656,0.941345513,0.123450845,0.594502211
Malta,6.772799969,22,2020,10.53383827,0.93037951,72.19999695,0.924911439,0.214965805,0.658547282
France,6.663799763,23,2020,10.58422279,0.937103748,73.80193329,0.825467646,-0.130641967,0.583521128
Mexico,6.465000153,24,2020,9.797797203,0.838665426,68.29902649,0.858709276,-0.175266623,0.806821585
Taiwan,6.45539999,25,2020,10.77568531,0.894309103,69.59999847,0.77153033,-0.073198698,0.73188293
Uruguay,6.440100193,26,2020,9.948192596,0.92281127,69.00254822,0.892395437,-0.101103112,0.635994136
Saudi Arabia,6.406499863,27,2020,10.79781246,0.874067068,66.30514526,0.854191244,-0.168695062,0.682619512
Spain,6.400899887,28,2020,10.46292686,0.921125412,74.40270996,0.751989543,-0.050961714,0.765859902
Guatemala,6.398900032,29,2020,8.924805641,0.816621482,64.8089447,0.908147573,-0.042938665,0.783237457
Italy,6.38740015,30,2020,10.48183632,0.889878571,73.60168457,0.66465199,-0.043460999,0.873404682
Singapore,6.377099991,31,2020,11.39552116,0.910268962,76.80458069,0.926645339,0.029879224,0.109784193
Brazil,6.375599861,32,2020,9.56643486,0.896723807,66.48016357,0.799804807,-0.101812392,0.770601273
Slovenia,6.363399982,33,2020,10.39232254,0.939575672,71.1029892,0.936142623,-0.080603383,0.817071021
El Salvador,6.34829998,34,2020,8.909075737,0.806092262,66.10826111,0.833805263,-0.121072978,0.754319906
Kosovo,6.325200081,35,2020,9.204429626,0.820726514,63.88555527,0.861535907,0.190933764,0.922328293
Panama,6.304800034,36,2020,10.03423405,0.902094483,69.60301208,0.880366504,-0.153927714,0.851588905
Slovakia,6.280600071,37,2020,10.34774971,0.922493756,68.90634155,0.749952674,-0.124409303,0.918096125
Uzbekistan,6.257599831,38,2020,8.740371704,0.926595807,65.10757446,0.974998116,0.248427153,0.501497388
Chile,6.228499889,39,2020,10.0320549,0.879713595,69.90061951,0.744896293,-0.065668367,0.838239431
Bahrain,6.227300167,40,2020,10.67638016,0.876342118,68.5,0.905855775,0.13372919,0.7393471
Lithuania,6.215499878,41,2020,10.34362602,0.926107109,67.29407501,0.747381449,-0.219725296,0.809583843
Trinidad and Tobago,6.191899776,42,2020,10.26000214,0.91529417,63.5,0.857907116,0.000526841,0.912230611
Poland,6.186299801,43,2020,10.26512432,0.874257445,69.31113434,0.862055779,-0.205084071,0.686927021
Colombia,6.163400173,44,2020,9.500369072,0.884440243,67.69958496,0.836179912,-0.161235645,0.86457181
Cyprus,6.15899992,45,2020,10.40570259,0.805996239,73.70222473,0.779858291,0.043731496,0.856271744
Nicaragua,6.13710022,46,2020,8.493160248,0.857497036,67.50717926,0.863902867,0.020959141,0.665950119
Romania,6.123700142,47,2020,10.107584,0.825161517,67.20723724,0.842823207,-0.19781521,0.934300244
Kuwait,6.102099895,48,2020,11.08982468,0.846475244,66.76764679,0.872366488,-0.100184701,0.760849059
Mauritius,6.101299763,49,2020,9.956786156,0.910357833,66.40434265,0.889534533,-0.018318573,0.805343091
Kazakhstan,6.057899952,50,2020,10.11465836,0.934744895,64.60996246,0.811601937,-0.068488635,0.764490843
Estonia,6.021800041,51,2020,10.34001732,0.934729993,68.60495758,0.87770915,-0.111697771,0.623073816
Philippines,6.006000042,52,2020,8.993545532,0.846730053,61.92676163,0.915463448,-0.105463006,0.733634114
Hungary,6.000400066,53,2020,10.24924374,0.921934128,67.60997009,0.718964577,-0.194323018,0.892916501
Thailand,5.998799801,54,2020,9.741791725,0.889973223,67.25059509,0.905063033,0.268685192,0.886272311
Argentina,5.974699974,55,2020,9.810955048,0.900567949,68.80380249,0.831132412,-0.194913864,0.842009842
Honduras,5.953199863,56,2020,8.424534798,0.821870148,67.19876862,0.870603263,0.086969115,0.801131904
Latvia,5.949999809,57,2020,10.17531967,0.918288589,66.8074646,0.671237648,-0.186888844,0.795580089
Ecuador,5.925199986,58,2020,9.246058464,0.836418986,68.50003815,0.859828949,-0.127014965,0.801215112
Portugal,5.910900116,59,2020,10.26374245,0.886590719,72.40202332,0.888747811,-0.220714301,0.892629504
Jamaica,5.889800072,60,2020,9.006250381,0.915701866,67.09999847,0.858068526,-0.125106767,0.888890028
South Korea,5.872399807,61,2020,10.51056671,0.799387157,73.6027298,0.612965107,-0.043404032,0.789067447
Japan,5.870800018,62,2020,10.57968903,0.883545935,75.00096893,0.809961379,-0.246910349,0.654558063
Peru,5.796800137,63,2020,9.456313133,0.831075251,68.10023499,0.824766099,-0.16238822,0.893714964
Serbia,5.77820015,64,2020,9.680980682,0.881475747,68.21020508,0.726495862,-0.073676221,0.843509018
Bolivia,5.747499943,65,2020,8.851115227,0.803108692,63.6004715,0.875873327,-0.09168113,0.822606206
Pakistan,5.69329977,66,2020,8.482727051,0.689062297,58.25313568,0.734833717,0.04489987,0.745705426
Paraguay,5.692100048,67,2020,9.389982224,0.898727894,65.63993835,0.885923445,0.007997713,0.834788501
Dominican Republic,5.689199924,68,2020,9.664880753,0.882085383,65.80748749,0.866202772,-0.131263286,0.755999923
Bosnia and Herzegovina,5.674099922,69,2020,9.455817223,0.829204142,67.80813599,0.651352704,0.098274559,0.933769107
Moldova,5.607500076,70,2020,8.776714325,0.843313575,65.01301575,0.721609175,-0.037741039,0.913314283
Tajikistan,5.555699825,71,2020,8.024810791,0.835297108,64.10459137,0.831383407,-0.025088511,0.592076063
Montenegro,5.54610014,72,2020,9.751860619,0.855314612,68.50534821,0.649565637,-0.075600356,0.783121586
Russia,5.546000004,73,2020,10.12887192,0.903150737,64.10045624,0.729892612,-0.151153743,0.864802599
Kyrgyzstan,5.541500092,74,2020,8.148405075,0.887228489,64.10601044,0.909374893,0.154772058,0.888396084
Belarus,5.539899826,75,2020,9.779945374,0.90674746,66.10433197,0.639163077,-0.164926544,0.63571167
Northern Cyprus,5.53550005,76,2020,10.40570259,0.820356607,73.70222473,0.79529351,0.000227159,0.62611568
Greece,5.514999866,77,2020,10.13232613,0.814380348,72.40525818,0.541345119,-0.300907373,0.859931409
Hong Kong,5.510399818,78,2020,10.9346714,0.845969081,76.77170563,0.779833794,0.134979904,0.420607209
Croatia,5.504700184,79,2020,10.07087517,0.874623716,70.21490479,0.714838803,-0.128538325,0.916495264
Libya,5.488800049,80,2020,9.789815903,0.825942934,62.29999924,0.773157001,-0.085054487,0.668779135
Mongolia,5.456200123,81,2020,9.412186623,0.937142491,62.30448532,0.693351328,0.098093867,0.863511205
Malaysia,5.384300232,82,2020,10.26251888,0.816509426,67.10215759,0.894626856,0.114726797,0.839302301
Vietnam,5.353499889,83,2020,8.809545517,0.849987149,67.9527359,0.939592957,-0.094533332,0.79642123
Indonesia,5.285600185,84,2020,9.36975193,0.808379889,62.15584946,0.870614409,0.519586504,0.876296401
Ivory Coast,5.233300209,85,2020,8.225561142,0.658048689,49.50377274,0.727909327,-0.043991156,0.790771961
Benin,5.21600008,86,2020,7.674319744,0.468671143,54.31246567,0.735182583,-0.003537213,0.740532577
Maldives,5.197599888,87,2020,9.518632889,0.91316092,70.59999847,0.853962779,0.038085498,0.824211061
Congo (Brazzaville),5.194399834,88,2020,8.536987305,0.640228093,57.92448044,0.719058514,-0.123674095,0.751779079
Azerbaijan,5.164800167,89,2020,9.687726974,0.819308281,65.50839996,0.786824107,-0.240255281,0.55253756
Macedonia,5.159800053,90,2020,9.510591507,0.820392311,67.50442505,0.738840938,-0.019877451,0.897490501
Ghana,5.147999763,91,2020,8.350645065,0.728601098,57.20398712,0.794796526,0.094170853,0.847964764
Nepal,5.137199879,92,2020,7.925357342,0.785512447,63.77917862,0.797565043,0.154168829,0.738099158
Turkey,5.131800175,93,2020,10.12941933,0.826313555,66.90281677,0.608830452,-0.171046436,0.748197377
China,5.123899937,94,2020,9.688568115,0.798760593,69.2891922,0.898517907,-0.18142575,0.7539711
Turkmenistan,5.119100094,95,2020,9.74803257,0.958966196,62.21170807,0.826457024,0.187671542,0.883691847
Bulgaria,5.101500034,96,2020,9.869318962,0.937840343,66.80397797,0.745178163,-0.143908441,0.935585141
Morocco,5.094799995,97,2020,8.940313339,0.592628479,65.89624023,0.772072434,-0.240377247,0.815724611
Cameroon,5.084899902,98,2020,8.118647575,0.700386405,52.7049408,0.763051808,-0.00149645,0.851336598
Venezuela,5.053199768,99,2020,8.977793694,0.890408158,66.50534058,0.62327832,-0.169090509,0.837038398
Algeria,5.005099773,100,2020,9.537964821,0.803385139,65.90517426,0.466610909,-0.121105164,0.735485137
Senegal,4.980800152,101,2020,8.118982315,0.723616004,59.59915161,0.690596163,-0.052335154,0.808785141
Guinea,4.949299812,102,2020,7.750990391,0.637573481,54.46780014,0.706846774,0.076328471,0.761794448
Niger,4.909599781,103,2020,6.842166901,0.617435038,53.50009537,0.759772122,0.013860817,0.722530186
Laos,4.888599873,104,2020,8.79858017,0.737502217,58.70992279,0.907213569,0.11137148,0.634679317
Albania,4.882699966,105,2020,9.417930603,0.671070457,68.70813751,0.781994224,-0.042309489,0.896303713
Cambodia,4.848400116,106,2020,8.249890327,0.773080647,61.52996826,0.959704638,0.051911179,0.822769046
Bangladesh,4.832799911,107,2020,8.287063599,0.687292993,64.50306702,0.90062499,-0.033664726,0.661843538
Gabon,4.829299927,108,2020,9.680537224,0.787886858,59.71533966,0.704829216,-0.222261623,0.849150956
South Africa,4.814099789,109,2020,9.403370857,0.852532268,56.50601196,0.759330094,-0.109777324,0.843423843
Iraq,4.784800053,110,2020,9.661095619,0.747694969,59.90354919,0.633182645,-0.06956476,0.82226181
Lebanon,4.771500111,111,2020,9.3617239,0.824338138,67.10658264,0.551357508,-0.06121527,0.90225625
Burkina Faso,4.768700123,112,2020,7.46854496,0.712943614,53.88945389,0.665563583,-0.019080516,0.739795029
Gambia,4.750599861,113,2020,7.321814537,0.6931687,55.0120163,0.733163178,0.343198717,0.690717816
Mali,4.729300022,114,2020,7.629852295,0.731468976,51.72698212,0.71156615,-0.044366926,0.839328408
Nigeria,4.724100113,115,2020,8.57662487,0.73721689,49.86190796,0.759578407,0.033745807,0.861874342
Armenia,4.676799774,116,2020,9.100476265,0.757479429,66.75065613,0.712017834,-0.13877961,0.773544788
Georgia,4.672599792,117,2020,9.226100922,0.629033029,64.49520874,0.801641524,-0.22892037,0.665944695
Iran,4.672399998,118,2020,9.813719749,0.694689691,66.00614929,0.647873282,0.117891103,0.714635968
Jordan,4.633399963,119,2020,9.025999069,0.80216372,66.79975128,0.75104779,-0.162565202,0.700344324
Mozambique,4.623600006,120,2020,7.069345951,0.723874032,54.20582199,0.864451885,0.032375868,0.683019102
Kenya,4.583000183,121,2020,8.02977562,0.702652037,60.09693146,0.829747558,0.294681519,0.831499159
Namibia,4.571100235,122,2020,9.203141212,0.846880972,56.50148773,0.767520964,-0.18530646,0.851449788
Ukraine,4.56069994,123,2020,9.010690689,0.878879368,64.60678101,0.663081884,-0.030933706,0.920636714
Liberia,4.557899952,124,2020,7.054380417,0.70928055,56.09631348,0.735268712,0.04227322,0.856375933
Palestinian Territories,4.552800179,125,2020,8.389223099,0.825295925,62.25,0.645791829,-0.162079096,0.824199975
Uganda,4.43200016,126,2020,7.500389576,0.764994621,55.70820236,0.731713951,0.099487431,0.836737812
Chad,4.422699928,127,2020,7.467963696,0.632388055,48.22053909,0.587305248,0.017834719,0.802760839
Tunisia,4.392199993,128,2020,9.314972878,0.688718557,66.89785767,0.593361557,-0.216413811,0.867590249
Mauritania,4.374599934,129,2020,8.233919144,0.790819228,57.01017761,0.551522553,-0.106008142,0.746223509
Sri Lanka,4.327000141,130,2020,9.389969826,0.825374067,67.20006561,0.837633669,0.081129618,0.859001756
Congo (Kinshasa),4.31099987,131,2020,6.694256306,0.672159016,52.90000153,0.700793564,0.083637655,0.809403598
Swaziland,4.308100224,132,2020,9.16267395,0.770290196,51.18823624,0.646822274,-0.19920142,0.708263338
Myanmar,4.308000088,133,2020,8.680481911,0.78440702,58.96171188,0.895075202,0.560663998,0.645124316
Comoros,4.288599968,134,2020,7.833630085,0.625662446,57.34901047,0.547612607,0.090008408,0.780622602
Togo,4.187200069,135,2020,7.357711315,0.551312625,54.71989822,0.649828613,0.002667875,0.757733464
Ethiopia,4.186200142,136,2020,7.509385586,0.743307352,58.63959122,0.740795195,0.043377332,0.753690004
Madagascar,4.165599823,137,2020,7.281685829,0.668195903,59.10542679,0.557574093,-0.011823639,0.817485631
Egypt,4.151400089,138,2020,9.316541672,0.735447824,61.78015137,0.708354175,-0.196878314,0.787726879
Sierra Leone,3.926399946,139,2020,7.26880312,0.636142015,50.86514282,0.715315044,0.088660747,0.861330688
Burundi,3.775300026,140,2020,6.492642403,0.490325719,53.40000153,0.626350224,-0.017551597,0.606934547
Zambia,3.759399891,141,2020,8.224720001,0.698824465,55.29937744,0.806500256,0.078037128,0.801289678
Haiti,3.720799923,142,2020,7.411329269,0.593247831,55.59862518,0.537825167,0.40053457,0.684767246
Lesotho,3.652800083,143,2020,7.960488319,0.780495703,48.00362396,0.738125861,-0.145732045,0.857392073
India,3.573299885,144,2020,8.849823952,0.592200935,60.21518707,0.881444871,0.057551607,0.772042692
Malawi,3.538000107,145,2020,7.062226295,0.544007301,57.59288788,0.803223193,0.021433279,0.731700778
Yemen,3.527400017,146,2020,7.759682655,0.817980587,56.72728348,0.599920273,-0.157735437,0.800287724
Botswana,3.478899956,147,2020,9.711203575,0.779121757,58.92445374,0.821328104,-0.250394493,0.777930915
Tanzania,3.476200104,148,2020,7.967665195,0.688933194,57.49607468,0.82153976,0.109668687,0.619799435
Central African Republic,3.475899935,149,2020,6.625160217,0.319459856,45.20000076,0.640880644,0.082410358,0.891806662
Rwanda,3.312299967,150,2020,7.600104332,0.54083544,61.09884644,0.900589406,0.055483952,0.183541179
Zimbabwe,3.299200058,151,2020,7.865711689,0.763092756,55.61725998,0.711457908,-0.072063953,0.81023699
South Sudan,2.816600084,152,2020,7.425359726,0.553707123,51,0.451313615,0.016518548,0.763417304
Afghanistan,2.566900015,153,2020,7.462860584,0.470366955,52.59000015,0.396573007,-0.0964294,0.933686554
Finland,7.842100143,1,2021,10.7752018,0.953603387,72,0.949267864,-0.097760275,0.185845733
Denmark,7.61950016,2,2021,10.93317604,0.95440954,72.69975281,0.945638537,0.030108893,0.178838447
Switzerland,7.571499825,3,2021,11.11736774,0.941741824,74.40010071,0.918788195,0.024629194,0.291698486
Iceland,7.553899765,4,2021,10.87776756,0.982937872,73,0.955122769,0.160273999,0.672864676
Netherlands,7.464000225,5,2021,10.93181229,0.941600859,72.40011597,0.913115561,0.175404415,0.337937772
Norway,7.392499924,6,2021,11.05312634,0.954445124,73.30001068,0.959588408,0.093425564,0.270027816
Sweden,7.362699986,7,2021,10.86699486,0.933805227,72.70005035,0.944604099,0.086222932,0.237460002
Luxembourg,7.324399948,8,2021,11.64656448,0.907789886,72.59999847,0.907179832,-0.03356621,0.386418819
New Zealand,7.276599884,9,2021,10.64271259,0.948147714,73.40014648,0.928579688,0.13425605,0.241641149
Austria,7.267799854,10,2021,10.9063158,0.934175551,73.29972076,0.907690585,0.041568279,0.48137778
Australia,7.183499813,11,2021,10.79560471,0.940149128,73.90009308,0.913649738,0.158529863,0.442291558
Israel,7.157100201,12,2021,10.57475758,0.939231336,73.50325775,0.800026894,0.03068188,0.753110886
Germany,7.154500008,13,2021,10.87254715,0.903166473,72.50009918,0.875169933,0.010640331,0.460144967
Canada,7.103300095,14,2021,10.77612591,0.926157892,73.79980469,0.914676964,0.089295171,0.414686054
Ireland,7.085299969,15,2021,11.34228611,0.947229207,72.39998627,0.879356802,0.077188566,0.363155931
Costa Rica,7.069399834,16,2021,9.879919052,0.891308486,71.39992523,0.93443203,-0.126468882,0.808753014
United Kingdom,7.063600063,17,2021,10.70714283,0.933983803,72.50009155,0.858679473,0.23341994,0.459456623
Czech Republic,6.964700222,18,2021,10.55614662,0.946502209,70.80664825,0.858412504,-0.208342001,0.867780745
United States,6.951499939,19,2021,11.02313614,0.919849336,68.19985962,0.836963058,0.098436818,0.698064089
Belgium,6.834000111,20,2021,10.82307529,0.905531466,72.19942474,0.783322155,-0.153368056,0.645583749
France,6.689899921,21,2021,10.70389271,0.942347348,73.99979401,0.821860611,-0.146519169,0.570747912
Bahrain,6.646900177,22,2021,10.66861057,0.861642182,69.49510193,0.924988091,0.089116849,0.721985102
Malta,6.602000237,23,2021,10.67366314,0.930931032,72.19999695,0.927208543,0.13264671,0.652985811
Taiwan,6.584400177,24,2021,10.87099552,0.898278773,69.59999847,0.784361422,-0.070494406,0.721331298
United Arab Emirates,6.560500145,25,2021,11.08488941,0.844388664,67.33289337,0.932395995,0.073998988,0.589146018
Saudi Arabia,6.493999958,26,2021,10.74250317,0.890549183,66.60309601,0.877262592,-0.149436235,0.684004605
Spain,6.490699768,27,2021,10.57085037,0.93158114,74.69999695,0.761367261,-0.081138678,0.745278358
Italy,6.483099937,28,2021,10.6228981,0.879959226,73.80004883,0.692912638,-0.084229194,0.865740359
Slovenia,6.460700035,29,2021,10.52936268,0.947963953,71.39975739,0.948626459,-0.100677207,0.806484103
Guatemala,6.434500217,30,2021,9.053407669,0.813290834,64.95813751,0.905815482,-0.037600774,0.775323868
Uruguay,6.431399822,31,2021,9.965593338,0.924974978,69.10005951,0.89575094,-0.09222021,0.589570642
Singapore,6.37650013,32,2021,11.48800945,0.914898694,76.95285797,0.927198172,-0.018426836,0.081958577
Kosovo,6.372000217,33,2021,9.318236351,0.820958376,63.81274414,0.868971527,0.257416874,0.91748786
Slovakia,6.330900192,34,2021,10.36894512,0.935872316,69.20065308,0.766379833,-0.123774603,0.911248386
Brazil,6.33010006,35,2021,9.57730484,0.881597042,66.60087585,0.804413915,-0.07104817,0.756397486
Mexico,6.316800117,36,2021,9.858916283,0.830884099,68.59725952,0.862494588,-0.146808669,0.799083591
Jamaica,6.30919981,37,2021,9.186201096,0.876502156,67.5,0.889582932,-0.136797056,0.884409189
Lithuania,6.255400181,38,2021,10.49872494,0.935331404,67.90605164,0.773194313,-0.202682778,0.825632036
Cyprus,6.223499775,39,2021,10.57603645,0.802297354,73.89753723,0.763027906,-0.014914353,0.844177008
Estonia,6.188799858,40,2021,10.48118114,0.941452861,68.7999115,0.908712804,-0.106193379,0.526648819
Panama,6.179599762,41,2021,10.35015488,0.895877123,69.65210724,0.871880412,-0.166285664,0.855687737
Uzbekistan,6.178800106,42,2021,8.836421013,0.918469012,65.25531006,0.97013098,0.310706139,0.515089393
Chile,6.171899796,43,2021,10.0710783,0.882291377,70.00002289,0.741503596,-0.044292551,0.830355406
Poland,6.166100025,44,2021,10.3819809,0.898286939,69.70166779,0.840617239,-0.164864704,0.735349298
Kazakhstan,6.151800156,45,2021,10.15476608,0.952108622,65.19985962,0.852517009,-0.069446057,0.733080447
Romania,6.139999866,46,2021,10.28373146,0.831914365,67.35520935,0.845042109,-0.219464272,0.938272417
Kuwait,6.106100082,47,2021,10.81669617,0.842784405,66.90000153,0.867089629,-0.104161076,0.736238122
Serbia,6.077899933,48,2021,9.786623955,0.872645557,68.60033417,0.777561903,0.002192957,0.835297763
El Salvador,6.060500145,49,2021,9.05385685,0.762075841,66.40190125,0.887565076,-0.110262141,0.688275456
Mauritius,6.048999786,50,2021,10.00810909,0.90470171,66.7008667,0.866921186,-0.054111104,0.789038181
Latvia,6.032000065,51,2021,10.31477547,0.927499413,67.10019684,0.714554548,-0.162011996,0.799793959
Colombia,6.01240015,52,2021,9.55700016,0.846853018,68.00137329,0.836986661,-0.134796441,0.840874135
Hungary,5.991600037,53,2021,10.35823345,0.943472028,68.00016785,0.754925728,-0.186177924,0.87618053
Thailand,5.984700203,54,2021,9.804679871,0.887529016,67.40110016,0.884037971,0.287391394,0.895368218
Nicaragua,5.972099781,55,2021,8.620265961,0.863976002,67.65653229,0.835817575,0.019603606,0.663590789
Japan,5.940499783,56,2021,10.61143398,0.883941531,75.10044098,0.795743883,-0.258194417,0.637886405
Argentina,5.929299831,57,2021,9.961631775,0.89752382,69.00015259,0.828485906,-0.181703791,0.833956838
Portugal,5.928999901,58,2021,10.42119789,0.879448891,72.59953308,0.891718566,-0.244393438,0.887328267
Honduras,5.919199944,59,2021,8.648223877,0.811923206,67.29987335,0.857031584,0.080982536,0.808754802
Croatia,5.881700039,60,2021,10.21720028,0.923594117,70.79936981,0.753675878,-0.117680617,0.939343214
Philippines,5.880199909,61,2021,9.075588226,0.829926372,61.99995422,0.916998565,-0.096835852,0.741764247
South Korea,5.845499992,62,2021,10.65071297,0.799064696,73.8998642,0.672015309,-0.08323475,0.727083743
Peru,5.839600086,63,2021,9.458379745,0.832286239,68.25005341,0.821962059,-0.154102549,0.891135454
Bosnia and Herzegovina,5.813099861,64,2021,9.590015411,0.870386422,68.09849548,0.706348479,0.112520039,0.931212604
Moldova,5.76639986,65,2021,9.453942299,0.856774926,65.69859314,0.822086751,-0.078676604,0.918213725
Ecuador,5.763999939,66,2021,9.312904358,0.820514739,68.79994202,0.842187166,-0.123674773,0.842504561
Kyrgyzstan,5.743599892,67,2021,8.538470268,0.893383324,64.40061188,0.934531987,0.119304277,0.90774256
Greece,5.722599983,68,2021,10.27879333,0.822767079,72.60015106,0.581765294,-0.288152605,0.823148012
Bolivia,5.715899944,69,2021,9.045670509,0.809597254,63.90121841,0.874642015,-0.077318929,0.839005709
Mongolia,5.677199841,70,2021,9.400177956,0.935172796,62.50011444,0.70762527,0.115514219,0.856476665
Paraguay,5.652599812,71,2021,9.448143959,0.893345177,65.90000153,0.876437843,0.028112838,0.881679952
Montenegro,5.580500126,72,2021,9.939974785,0.858231723,68.69924164,0.707899749,-0.034215305,0.812286615
Dominican Republic,5.545100212,73,2021,9.802362442,0.852888763,66.10197449,0.859553456,-0.13328588,0.714171529
Northern Cyprus,5.53550005,74,2021,10.57603645,0.820356607,73.89753723,0.79529351,0.01213375,0.62611568
Belarus,5.533500195,75,2021,9.853226662,0.90964222,66.25300598,0.64964354,-0.180324003,0.626687825
Russia,5.477200031,76,2021,10.18874168,0.902866185,64.70291138,0.718050778,-0.111447521,0.844619274
Hong Kong,5.476699829,77,2021,11.00031281,0.835781097,76.82009125,0.716807961,0.067344248,0.402650446
Tajikistan,5.466199875,78,2021,8.090771675,0.859710097,64.28054047,0.832002461,-0.055771418,0.552646697
Vietnam,5.41079998,79,2021,8.973156929,0.849987149,68.03413391,0.939592957,-0.097614333,0.79642123
Libya,5.410299778,80,2021,9.622293472,0.826972544,62.29999924,0.771071613,-0.086637951,0.666607022
Malaysia,5.384300232,81,2021,10.23815727,0.816509426,67.10215759,0.894626856,0.125295833,0.839302301
Indonesia,5.344500065,82,2021,9.364790916,0.811410606,62.23636246,0.872877419,0.541552961,0.867313921
Congo (Brazzaville),5.341700077,83,2021,8.117217064,0.636479437,58.22094727,0.694733679,-0.067539603,0.744672716
China,5.339099884,84,2021,9.673171997,0.810829043,69.59340668,0.904292703,-0.145907685,0.755388618
Ivory Coast,5.306000233,85,2021,8.551093102,0.644097865,50.11359787,0.741462708,-0.016492072,0.794467866
Armenia,5.282599926,86,2021,9.487374306,0.799038708,67.05514526,0.825332999,-0.167646408,0.629422426
Nepal,5.268899918,87,2021,8.120031357,0.77438134,64.23278809,0.782474697,0.15201281,0.727496684
Bulgaria,5.265500069,88,2021,10.01558208,0.930772841,67.00025177,0.787861943,-0.096492678,0.932116628
Maldives,5.197599888,89,2021,9.825985909,0.91316092,70.59999847,0.853962779,0.023997834,0.824650347
Azerbaijan,5.170800209,90,2021,9.568728447,0.835920572,65.65584564,0.81416291,-0.222548172,0.506471276
Cameroon,5.141799927,91,2021,8.189097404,0.709607601,53.51531219,0.731207252,0.02564442,0.847626984
Senegal,5.131800175,92,2021,8.11817646,0.710231841,59.80155182,0.695216238,-0.04600282,0.800757945
Albania,5.117400169,93,2021,9.520496368,0.697405159,68.99938965,0.785236239,-0.029921465,0.901012897
North Macedonia,5.101200104,94,2021,9.69319725,0.805061102,65.47408295,0.751190543,0.037508871,0.905177534
Ghana,5.088399887,95,2021,8.580243111,0.72675705,57.58634567,0.806505084,0.123355247,0.848191381
Niger,5.074100018,96,2021,7.097615242,0.6411376,53.78000641,0.806123555,0.018449944,0.692541361
Turkmenistan,5.066400051,97,2021,9.62932682,0.982873738,62.40887451,0.876686811,0.272829264,0.888050139
Gambia,5.051000118,98,2021,7.685917854,0.689622045,55.16016006,0.697047591,0.424154758,0.745967627
Benin,5.045199871,99,2021,8.086958885,0.488511324,54.71274948,0.75748539,-0.033809192,0.660715044
Laos,5.03000021,100,2021,8.947352409,0.727973402,58.96813583,0.910053134,0.123144545,0.658195913
Bangladesh,5.024600029,101,2021,8.454228401,0.693390131,64.7999649,0.877008319,-0.041346937,0.681680739
Guinea,4.984300137,102,2021,7.837749958,0.639484167,55.00819778,0.697214425,0.094679192,0.766053796
South Africa,4.956399918,103,2021,9.402575493,0.859681964,56.90396881,0.749382138,-0.066996753,0.859583437
Turkey,4.947599888,104,2021,10.24047089,0.821776927,67.19887543,0.575805247,-0.139463261,0.775604248
Pakistan,4.934000015,105,2021,8.458282471,0.650571227,58.70899963,0.725576997,0.097567484,0.786977053
Morocco,4.918000221,106,2021,8.902779579,0.559995949,66.20808411,0.77354449,-0.235710338,0.801466048
Venezuela,4.892199993,107,2021,9.073103905,0.860926807,66.69985962,0.615380347,-0.168757051,0.826655865
Georgia,4.89139986,108,2021,9.584575653,0.67111522,64.30001068,0.782602966,-0.238445088,0.654995859
Algeria,4.88710022,109,2021,9.342372894,0.801943421,66.00455475,0.479715317,-0.06698665,0.751875341
Ukraine,4.874800205,110,2021,9.436073303,0.88792038,64.90174866,0.724446893,-0.011032506,0.9238168
Iraq,4.854100227,111,2021,9.240058899,0.745697379,60.5833168,0.629764438,-0.053082243,0.875212491
Gabon,4.851799965,112,2021,9.603016853,0.776401997,59.96162415,0.730552793,-0.199857771,0.839573622
Burkina Faso,4.833799839,113,2021,7.678089619,0.672258556,54.15081787,0.694560111,-0.008617412,0.747923255
Cambodia,4.83039999,114,2021,8.360370636,0.764581621,62.00033569,0.958579063,0.033952609,0.843456149
Mozambique,4.794499874,115,2021,7.158463478,0.743818402,54.70584106,0.881810129,0.060795687,0.68440944
Nigeria,4.759300232,116,2021,8.532771111,0.740080059,50.10182571,0.737415612,0.037396654,0.878420711
Mali,4.723499775,117,2021,7.743618488,0.724456191,51.96890259,0.697261751,-0.036025442,0.826920986
Iran,4.721199989,118,2021,9.584374428,0.710051596,66.300354,0.607501268,0.218476817,0.714196444
Uganda,4.636499882,119,2021,7.677433491,0.781107903,56.10139084,0.708827138,0.121672891,0.854902506
